locus_tag	scf_id	seq_type	start	end	strand	product
F6HG3_00343	NODE_2_length_225322_cov_42.528031	CDS	82675	83535	-	dTDP-4-dehydrorhamnose reductase
F6HG3_00344	NODE_2_length_225322_cov_42.528031	CDS	83542	84084	-	dTDP-4-dehydrorhamnose 3%2C5-epimerase
F6HG3_00345	NODE_2_length_225322_cov_42.528031	CDS	84085	84960	-	Glucose-1-phosphate thymidylyltransferase 1
F6HG3_00346	NODE_2_length_225322_cov_42.528031	CDS	84961	85602	-	Membrane-bound lytic murein transglycosylase F
F6HG3_00347	NODE_2_length_225322_cov_42.528031	CDS	85663	86388	-	hypothetical protein
F6HG3_00348	NODE_2_length_225322_cov_42.528031	CDS	86402	87007	-	Uridine kinase
F6HG3_00349	NODE_2_length_225322_cov_42.528031	CDS	87062	87946	-	Biotin synthase
F6HG3_00350	NODE_2_length_225322_cov_42.528031	CDS	88157	89614	+	Cytosol non-specific dipeptidase
F6HG3_00351	NODE_2_length_225322_cov_42.528031	CDS	89838	90185	+	Dihydroneopterin aldolase
F6HG3_00352	NODE_2_length_225322_cov_42.528031	CDS	90287	90889	-	IMPACT family member YigZ
F6HG3_00353	NODE_2_length_225322_cov_42.528031	CDS	90893	92419	-	Alanine racemase 1
F6HG3_00354	NODE_2_length_225322_cov_42.528031	CDS	92487	93299	-	Glucosamine-6-phosphate deaminase
F6HG3_00355	NODE_2_length_225322_cov_42.528031	CDS	93405	94592	-	Anaerobic nitric oxide reductase flavorubredoxin
F6HG3_00356	NODE_2_length_225322_cov_42.528031	CDS	94627	95496	-	Malonyl CoA-acyl carrier protein transacylase
F6HG3_00357	NODE_2_length_225322_cov_42.528031	CDS	95663	96247	-	ECF RNA polymerase sigma factor SigW
F6HG3_00358	NODE_2_length_225322_cov_42.528031	CDS	96703	97995	+	Tyrosine--tRNA ligase
F6HG3_00359	NODE_2_length_225322_cov_42.528031	CDS	98328	99221	+	hypothetical protein
F6HG3_00360	NODE_2_length_225322_cov_42.528031	CDS	99401	102097	-	hypothetical protein
F6HG3_00361	NODE_2_length_225322_cov_42.528031	CDS	102104	102694	-	hypothetical protein
F6HG3_00362	NODE_2_length_225322_cov_42.528031	CDS	102694	103968	-	hypothetical protein
F6HG3_00363	NODE_2_length_225322_cov_42.528031	CDS	103974	105128	-	hypothetical protein
F6HG3_00364	NODE_2_length_225322_cov_42.528031	CDS	105150	106850	-	Modification methylase MboII
F6HG3_00365	NODE_2_length_225322_cov_42.528031	CDS	106884	107741	-	hypothetical protein
F6HG3_00366	NODE_2_length_225322_cov_42.528031	CDS	108155	109213	-	hypothetical protein
F6HG3_00367	NODE_2_length_225322_cov_42.528031	CDS	109173	110633	-	hypothetical protein
F6HG3_00368	NODE_2_length_225322_cov_42.528031	CDS	110748	111038	+	hypothetical protein
F6HG3_00369	NODE_2_length_225322_cov_42.528031	CDS	111351	112247	-	hypothetical protein
F6HG3_00370	NODE_2_length_225322_cov_42.528031	CDS	112332	112760	-	hypothetical protein
F6HG3_00371	NODE_2_length_225322_cov_42.528031	CDS	112769	113668	-	hypothetical protein
F6HG3_00372	NODE_2_length_225322_cov_42.528031	CDS	113944	114888	-	hypothetical protein
F6HG3_00373	NODE_2_length_225322_cov_42.528031	CDS	114988	115515	+	Albonoursin synthase
F6HG3_00374	NODE_2_length_225322_cov_42.528031	CDS	115529	116299	+	hypothetical protein
F6HG3_00375	NODE_2_length_225322_cov_42.528031	CDS	116296	116835	+	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
F6HG3_00376	NODE_2_length_225322_cov_42.528031	CDS	116843	117832	+	hypothetical protein
F6HG3_00377	NODE_2_length_225322_cov_42.528031	CDS	117834	118406	+	Septum formation protein Maf
F6HG3_00378	NODE_2_length_225322_cov_42.528031	CDS	118517	118906	-	hypothetical protein
F6HG3_00379	NODE_2_length_225322_cov_42.528031	CDS	119137	119514	-	2-iminobutanoate/2-iminopropanoate deaminase
F6HG3_00380	NODE_2_length_225322_cov_42.528031	CDS	119756	121918	-	Beta-barrel assembly-enhancing protease
F6HG3_00381	NODE_2_length_225322_cov_42.528031	CDS	121922	122620	-	CRP-like cAMP-activated global transcriptional regulator
F6HG3_00382	NODE_2_length_225322_cov_42.528031	CDS	122740	124701	-	hypothetical protein
F6HG3_00383	NODE_2_length_225322_cov_42.528031	CDS	124729	126285	-	Replicative DNA helicase
F6HG3_00384	NODE_2_length_225322_cov_42.528031	CDS	126453	127265	+	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
F6HG3_00385	NODE_2_length_225322_cov_42.528031	CDS	127652	129679	-	Neutral endopeptidase
F6HG3_00386	NODE_2_length_225322_cov_42.528031	CDS	130154	130348	-	Integration host factor subunit alpha
F6HG3_00387	NODE_2_length_225322_cov_42.528031	CDS	130450	130863	-	4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
F6HG3_00388	NODE_2_length_225322_cov_42.528031	CDS	131021	131923	-	Ferrous-iron efflux pump FieF
F6HG3_00389	NODE_2_length_225322_cov_42.528031	CDS	132137	132301	-	hypothetical protein
F6HG3_00390	NODE_2_length_225322_cov_42.528031	CDS	132602	134545	-	Threonine--tRNA ligase
F6HG3_00391	NODE_2_length_225322_cov_42.528031	CDS	134788	137430	-	Ferrous iron transport protein B
F6HG3_00392	NODE_2_length_225322_cov_42.528031	CDS	137757	138881	+	Queuine tRNA-ribosyltransferase
F6HG3_00393	NODE_2_length_225322_cov_42.528031	CDS	139016	140089	+	hypothetical protein
F6HG3_00394	NODE_2_length_225322_cov_42.528031	CDS	140106	143390	+	Transcription-repair-coupling factor
F6HG3_00395	NODE_2_length_225322_cov_42.528031	CDS	143464	144159	+	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
F6HG3_00396	NODE_2_length_225322_cov_42.528031	CDS	144169	144831	+	Aminopyrimidine aminohydrolase
F6HG3_00397	NODE_2_length_225322_cov_42.528031	CDS	144821	145627	+	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
F6HG3_00398	NODE_2_length_225322_cov_42.528031	CDS	145801	145977	-	50S ribosomal protein L32
F6HG3_00399	NODE_2_length_225322_cov_42.528031	CDS	145993	146559	-	hypothetical protein
F6HG3_00400	NODE_2_length_225322_cov_42.528031	CDS	146615	147748	-	Sporulation kinase D
F6HG3_00401	NODE_2_length_225322_cov_42.528031	CDS	147962	148996	+	Multidrug resistance protein MdtA
F6HG3_00402	NODE_2_length_225322_cov_42.528031	CDS	149255	150688	-	Teichuronic acid biosynthesis protein TuaB
F6HG3_00403	NODE_2_length_225322_cov_42.528031	CDS	150696	151724	-	hypothetical protein
F6HG3_00404	NODE_2_length_225322_cov_42.528031	CDS	151721	152539	-	hypothetical protein
F6HG3_00405	NODE_2_length_225322_cov_42.528031	CDS	152552	153346	-	hypothetical protein
F6HG3_00406	NODE_2_length_225322_cov_42.528031	CDS	153357	154094	-	3-oxoacyl-[acyl-carrier-protein] reductase FabG
F6HG3_00407	NODE_2_length_225322_cov_42.528031	CDS	154087	154803	-	Bifunctional protein GlmU
F6HG3_00408	NODE_2_length_225322_cov_42.528031	CDS	154839	155372	-	hypothetical protein
F6HG3_00409	NODE_2_length_225322_cov_42.528031	CDS	155369	156445	-	Long-chain-alcohol dehydrogenase 1
F6HG3_00410	NODE_2_length_225322_cov_42.528031	CDS	156449	157567	-	3D-(3%2C5/4)-trihydroxycyclohexane-1%2C2-dione hydrolase
F6HG3_00411	NODE_2_length_225322_cov_42.528031	CDS	157584	158888	-	Phosphonopyruvate hydrolase
F6HG3_00412	NODE_2_length_225322_cov_42.528031	CDS	158902	160914	-	Transketolase
F6HG3_00413	NODE_2_length_225322_cov_42.528031	CDS	160938	161429	-	Ribosomal RNA large subunit methyltransferase H
F6HG3_00414	NODE_2_length_225322_cov_42.528031	CDS	161512	161949	+	hypothetical protein
F6HG3_00415	NODE_2_length_225322_cov_42.528031	CDS	161946	162788	+	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
F6HG3_00416	NODE_2_length_225322_cov_42.528031	CDS	162851	163990	+	hypothetical protein
F6HG3_00417	NODE_2_length_225322_cov_42.528031	CDS	164098	165078	+	Hemin transport system permease protein HmuU
F6HG3_00418	NODE_2_length_225322_cov_42.528031	CDS	165078	166070	+	putative siderophore transport system ATP-binding protein YusV
F6HG3_00419	NODE_2_length_225322_cov_42.528031	CDS	166024	167385	+	hypothetical protein
F6HG3_00420	NODE_2_length_225322_cov_42.528031	CDS	167507	169126	+	putative ABC transporter ATP-binding protein YbiT
F6HG3_00421	NODE_2_length_225322_cov_42.528031	CDS	169227	170939	-	hypothetical protein
F6HG3_00422	NODE_2_length_225322_cov_42.528031	CDS	171198	172385	+	Poly-beta-1%2C6-N-acetyl-D-glucosamine synthase
F6HG3_00423	NODE_2_length_225322_cov_42.528031	CDS	172531	174057	+	hypothetical protein
F6HG3_00424	NODE_2_length_225322_cov_42.528031	CDS	174130	174951	+	3-methyl-2-oxobutanoate hydroxymethyltransferase
F6HG3_00425	NODE_2_length_225322_cov_42.528031	CDS	174966	176021	+	dTDP-glucose 4%2C6-dehydratase
F6HG3_00426	NODE_2_length_225322_cov_42.528031	CDS	176405	177475	+	Extracellular ribonuclease
F6HG3_00427	NODE_2_length_225322_cov_42.528031	CDS	177508	179580	+	Extracellular ribonuclease
F6HG3_00428	NODE_2_length_225322_cov_42.528031	CDS	179609	181690	+	Extracellular ribonuclease
F6HG3_00429	NODE_2_length_225322_cov_42.528031	CDS	181779	184598	+	Extracellular ribonuclease
F6HG3_00430	NODE_2_length_225322_cov_42.528031	CDS	184690	185856	+	Carboxynorspermidine/carboxyspermidine decarboxylase
F6HG3_00431	NODE_2_length_225322_cov_42.528031	CDS	185828	186742	+	Lipoyl synthase
F6HG3_00432	NODE_2_length_225322_cov_42.528031	CDS	186739	187380	+	Octanoyltransferase
F6HG3_00433	NODE_2_length_225322_cov_42.528031	CDS	187403	189505	+	Dipeptidyl-peptidase 5
F6HG3_00434	NODE_2_length_225322_cov_42.528031	CDS	189573	192458	-	ATP-dependent helicase/deoxyribonuclease subunit B
F6HG3_00435	NODE_2_length_225322_cov_42.528031	CDS	192878	195796	+	hypothetical protein
F6HG3_00436	NODE_2_length_225322_cov_42.528031	CDS	195838	196680	+	hypothetical protein
F6HG3_00437	NODE_2_length_225322_cov_42.528031	CDS	197328	197957	+	hypothetical protein
F6HG3_00438	NODE_2_length_225322_cov_42.528031	CDS	198040	198474	+	tRNA-specific adenosine deaminase
F6HG3_00439	NODE_2_length_225322_cov_42.528031	CDS	198508	199218	+	tRNA1(Val) (adenine(37)-N6)-methyltransferase
F6HG3_00440	NODE_2_length_225322_cov_42.528031	CDS	199296	200414	-	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
F6HG3_00441	NODE_2_length_225322_cov_42.528031	CDS	200456	201163	-	tRNA pseudouridine synthase B
F6HG3_00442	NODE_2_length_225322_cov_42.528031	CDS	201183	201992	-	Undecaprenyl-diphosphatase
F6HG3_00443	NODE_2_length_225322_cov_42.528031	CDS	201992	202213	-	hypothetical protein
F6HG3_00444	NODE_2_length_225322_cov_42.528031	CDS	202230	203114	-	Cell division protein FtsX
F6HG3_00445	NODE_2_length_225322_cov_42.528031	CDS	203378	205237	-	Glutamine-dependent NAD(+) synthetase
F6HG3_00446	NODE_2_length_225322_cov_42.528031	CDS	205436	206071	-	hypothetical protein
F6HG3_00447	NODE_2_length_225322_cov_42.528031	CDS	206087	206983	-	tRNA dimethylallyltransferase
F6HG3_00448	NODE_2_length_225322_cov_42.528031	CDS	206996	207556	-	hypothetical protein
F6HG3_00449	NODE_2_length_225322_cov_42.528031	CDS	207851	211390	-	Pyruvate synthase
F6HG3_00450	NODE_2_length_225322_cov_42.528031	CDS	211817	212500	+	hypothetical protein
F6HG3_00451	NODE_2_length_225322_cov_42.528031	CDS	212513	212992	+	Dihydrofolate reductase
F6HG3_00452	NODE_2_length_225322_cov_42.528031	CDS	212989	213606	+	2-amino-4-deoxychorismate dehydrogenase
F6HG3_00453	NODE_2_length_225322_cov_42.528031	CDS	213774	214613	+	hypothetical protein
F6HG3_00454	NODE_2_length_225322_cov_42.528031	CDS	214665	215816	+	1-deoxy-D-xylulose 5-phosphate reductoisomerase
F6HG3_00455	NODE_2_length_225322_cov_42.528031	CDS	215837	217324	+	Putative zinc metalloprotease
F6HG3_00456	NODE_2_length_225322_cov_42.528031	CDS	217345	219249	+	Energy-dependent translational throttle protein EttA
F6HG3_00457	NODE_2_length_225322_cov_42.528031	CDS	219366	220181	+	Orotidine 5'-phosphate decarboxylase
F6HG3_00458	NODE_2_length_225322_cov_42.528031	CDS	220267	220896	+	Orotate phosphoribosyltransferase
F6HG3_00459	NODE_2_length_225322_cov_42.528031	CDS	220952	221998	+	Aspartate carbamoyltransferase catalytic chain
F6HG3_00460	NODE_2_length_225322_cov_42.528031	CDS	222393	223691	+	Adenylosuccinate lyase
F6HG3_00461	NODE_2_length_225322_cov_42.528031	CDS	223731	225194	+	Inosine-5'-monophosphate dehydrogenase
